Year published,journal title,DOI,system.location,flow category,Mesh_Size_Category,Setting,biome,Detritus_Type,Species,Time.Series_ID,Measurement Day,Start_Year,Start_Month,Start_Day,Temperature (deg C),Mass remaining (%),Initial_Mass_g,k,CN_ratio,Ergosterol_microg/g,Altitude_meters,Latitude,Longitude
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,4,11,2002,6,20,26.7,NA,5,0.0451,NA,77.157,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,4,16,2002,6,20,26.7,NA,5,0.0451,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,4,21,2002,6,20,26.7,NA,5,0.0451,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,0,2002,6,20,26.7,NA,5,0.0064,22.91917364,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,4,2002,6,20,26.7,NA,5,0.0064,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,7,2002,6,20,26.7,NA,5,0.0064,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,18,2002,6,20,26.7,NA,5,0.0064,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,29,2002,6,20,26.7,NA,5,0.0064,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,44,2002,6,20,26.7,NA,5,0.0064,NA,64.975,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,5,80,2002,6,20,26.7,NA,5,0.0064,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,0,2002,6,20,26.7,NA,5,0.002085,26.2609661,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,4,2002,6,20,26.7,NA,5,0.002085,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,7,2002,6,20,26.7,NA,5,0.002085,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,18,2002,6,20,26.7,NA,5,0.002085,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,29,2002,6,20,26.7,NA,5,0.002085,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,44,2002,6,20,26.7,NA,5,0.002085,NA,119.797,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,6,80,2002,6,20,26.7,NA,5,0.002085,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,0,2002,6,20,26.5,NA,5,0.0665,29.45698955,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,1,2002,6,20,26.5,NA,5,0.0665,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,4,2002,6,20,26.5,NA,5,0.0665,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,7,2002,6,20,26.5,NA,5,0.0665,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,11,2002,6,20,26.5,NA,5,0.0665,NA,217.26,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,16,2002,6,20,26.5,NA,5,0.0665,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,7,21,2002,6,20,26.5,NA,5,0.0665,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,0,2002,6,20,26.5,NA,5,0.00991,22.91917364,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,4,2002,6,20,26.5,NA,5,0.00991,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,7,2002,6,20,26.5,NA,5,0.00991,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,18,2002,6,20,26.5,NA,5,0.00991,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,29,2002,6,20,26.5,NA,5,0.00991,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,44,2002,6,20,26.5,NA,5,0.00991,NA,58.88,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,8,80,2002,6,20,26.5,NA,5,0.00991,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,0,2002,6,20,26.5,NA,5,0.005691,26.2609661,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,4,2002,6,20,26.5,NA,5,0.005691,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,7,2002,6,20,26.5,NA,5,0.005691,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,18,2002,6,20,26.5,NA,5,0.005691,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,29,2002,6,20,26.5,NA,5,0.005691,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,44,2002,6,20,26.5,NA,5,0.005691,NA,148.22,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,9,80,2002,6,20,26.5,NA,5,0.005691,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,0,2002,6,20,26.3,NA,5,0.0638,29.45698955,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,1,2002,6,20,26.3,NA,5,0.0638,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,4,2002,6,20,26.3,NA,5,0.0638,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,7,2002,6,20,26.3,NA,5,0.0638,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,11,2002,6,20,26.3,NA,5,0.0638,NA,227.41,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,16,2002,6,20,26.3,NA,5,0.0638,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,10,21,2002,6,20,26.3,NA,5,0.0638,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,0,2002,6,20,26.3,NA,5,0.0087,22.91917364,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,4,2002,6,20,26.3,NA,5,0.0087,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,7,2002,6,20,26.3,NA,5,0.0087,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,18,2002,6,20,26.3,NA,5,0.0087,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,29,2002,6,20,26.3,NA,5,0.0087,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,44,2002,6,20,26.3,NA,5,0.0087,NA,67.01,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,11,80,2002,6,20,26.3,NA,5,0.0087,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,0,2002,6,20,26.3,NA,5,0.005901,26.2609661,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,4,2002,6,20,26.3,NA,5,0.005901,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,7,2002,6,20,26.3,NA,5,0.005901,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,18,2002,6,20,26.3,NA,5,0.005901,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,29,2002,6,20,26.3,NA,5,0.005901,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,44,2002,6,20,26.3,NA,5,0.005901,NA,215.22,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,12,80,2002,6,20,26.3,NA,5,0.005901,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,0,2002,6,20,26.6,NA,5,0.109,29.45698955,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,1,2002,6,20,26.6,NA,5,0.109,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,4,2002,6,20,26.6,NA,5,0.109,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,7,2002,6,20,26.6,NA,5,0.109,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,11,2002,6,20,26.6,NA,5,0.109,NA,365.48,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,16,2002,6,20,26.6,NA,5,0.109,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,13,21,2002,6,20,26.6,NA,5,0.109,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,0,2002,6,20,26.6,NA,5,0.02144,22.91917364,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,4,2002,6,20,26.6,NA,5,0.02144,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,7,2002,6,20,26.6,NA,5,0.02144,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,18,2002,6,20,26.6,NA,5,0.02144,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,29,2002,6,20,26.6,NA,5,0.02144,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,44,2002,6,20,26.6,NA,5,0.02144,NA,40.61,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,14,80,2002,6,20,26.6,NA,5,0.02144,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,0,2002,6,20,26.6,NA,5,0.006755,26.2609661,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,4,2002,6,20,26.6,NA,5,0.006755,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,7,2002,6,20,26.6,NA,5,0.006755,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,18,2002,6,20,26.6,NA,5,0.006755,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,29,2002,6,20,26.6,NA,5,0.006755,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,44,2002,6,20,26.6,NA,5,0.006755,NA,186.8,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,15,80,2002,6,20,26.6,NA,5,0.006755,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,0,2002,6,20,26.5,NA,5,0.117,29.45698955,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,1,2002,6,20,26.5,NA,5,0.117,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,4,2002,6,20,26.5,NA,5,0.117,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,7,2002,6,20,26.5,NA,5,0.117,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,11,2002,6,20,26.5,NA,5,0.117,NA,574.62,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,16,2002,6,20,26.5,NA,5,0.117,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Trema integerrima,16,21,2002,6,20,26.5,NA,5,0.117,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,0,2002,6,20,26.5,NA,5,0.01256,22.91917364,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,4,2002,6,20,26.5,NA,5,0.01256,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,7,2002,6,20,26.5,NA,5,0.01256,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,18,2002,6,20,26.5,NA,5,0.01256,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,29,2002,6,20,26.5,NA,5,0.01256,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,44,2002,6,20,26.5,NA,5,0.01256,NA,69.04,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Castilla elastica,17,80,2002,6,20,26.5,NA,5,0.01256,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,0,2002,6,20,26.5,NA,5,0.008003,26.2609661,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,4,2002,6,20,26.5,NA,5,0.008003,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,7,2002,6,20,26.5,NA,5,0.008003,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,18,2002,6,20,26.5,NA,5,0.008003,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,29,2002,6,20,26.5,NA,5,0.008003,NA,NA,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,44,2002,6,20,26.5,NA,5,0.008003,NA,87.31,NA,10.43333,-84.01667
2006,Freshwater Biology,10.1111/j.1365-2427.2006.01515.x,stream,NA,5,field,Tropical rain forest,leaves,Zygia longifolia,18,80,2002,6,20,26.5,NA,5,0.008003,NA,NA,NA,10.43333,-84.01667
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,0,1988,11,4,13.9,100,9.5,0.01676,18.783,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,14,1988,11,4,13.9,58.84,9.5,0.01676,12.754,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,27,1988,11,4,13.9,48.04,9.5,0.01676,11.847,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,47,1988,11,4,13.9,34.59,9.5,0.01676,14.737,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,70,1988,11,4,13.9,27.84,9.5,0.01676,22.865,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,91,1988,11,4,13.9,17.67,9.5,0.01676,27.235,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,1,112,1988,11,4,13.9,12.11,9.5,0.01676,24.965,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,0,1989,6,6,23.3,100,9.5,0.05358,19.058,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,7,1989,6,6,23.3,30.46,9.5,0.05358,14.565,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,21,1989,6,6,23.3,14.73,9.5,0.05358,28.91,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,29,1989,6,6,23.3,7.71,9.5,0.05358,22.262,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,43,1989,6,6,23.3,5.76,9.5,0.05358,33.263,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,56,1989,6,6,23.3,3.09,9.5,0.05358,25.948,NA,NA,22.429153,114.180095
1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,3,field,Tropical seasonal forest/savanna,leaves,Bauhinia purpurea,2,63,1989,6,6,23.3,2.23,9.5,0.05358,19.338,NA,NA,22.429153,114.180095
